ID,Command,Log File,Result,All Detected Rules
71,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack71.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
72,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh,Linux_Base64_Encoded_Shebang_In_CLI_attack72.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
73,"echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | /bin/sh",Linux_Base64_Encoded_Shebang_In_CLI_attack73.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
74,cat <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh,Linux_Base64_Encoded_Shebang_In_CLI_attack74.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
75,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | dash,Linux_Base64_Encoded_Shebang_In_CLI_attack75.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
76,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | /bin/dash,Linux_Base64_Encoded_Shebang_In_CLI_attack76.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
77,"printf ""%s\n"" IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack77.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
78,TMP=$(mktemp); echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= > $TMP; base64 -d $TMP | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack78.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
79,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | openssl base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack79.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
80,echo -n IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack80.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
81,(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack81.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
82,export CODE=IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=; echo $CODE | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack82.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
83,echo $'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack83.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
84,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | env bash,Linux_Base64_Encoded_Shebang_In_CLI_attack84.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
85,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 --decode | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack85.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
86,(base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack86.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
87,"bash -c ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack87.log,Log Error (Result Not Found),
88,"CMD=""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=""; echo $CMD | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack88.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
89,"read CMD <<< ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=""; echo $CMD | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack89.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
90,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | exec bash,Linux_Base64_Encoded_Shebang_In_CLI_attack90.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
91,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | /bin/bash,Linux_Base64_Encoded_Shebang_In_CLI_attack91.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
92,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | nohup bash,Linux_Base64_Encoded_Shebang_In_CLI_attack92.log,Trigger: Linux Base64 Encoded Shebang In CLI,Nohup Execution | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
93,bash < <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack93.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
94,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | xargs -0 bash -c,Linux_Base64_Encoded_Shebang_In_CLI_attack94.log,Log Error (Result Not Found),
95,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh -s,Linux_Base64_Encoded_Shebang_In_CLI_attack95.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
96,base64 --decode <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | sh,Linux_Base64_Encoded_Shebang_In_CLI_attack96.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
97,printf %s IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh,Linux_Base64_Encoded_Shebang_In_CLI_attack97.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
98,cat <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | base64 -d | sh,Linux_Base64_Encoded_Shebang_In_CLI_attack98.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
99,"sh -c ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack99.log,Log Error (Result Not Found),
100,"eval ""$(base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=)""",Linux_Base64_Encoded_Shebang_In_CLI_attack100.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
101,base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | env sh,Linux_Base64_Encoded_Shebang_In_CLI_attack101.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
102,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | setsid sh,Linux_Base64_Encoded_Shebang_In_CLI_attack102.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
103,(base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | sh,Linux_Base64_Encoded_Shebang_In_CLI_attack103.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
104,sh < <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack104.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
105,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | command sh,Linux_Base64_Encoded_Shebang_In_CLI_attack105.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
106,"base64 -d <(printf ""%s"" IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=) | sh",Linux_Base64_Encoded_Shebang_In_CLI_attack106.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
107,"sh -s <<< ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack107.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
108,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | stdbuf -i0 sh,Linux_Base64_Encoded_Shebang_In_CLI_attack108.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
109,base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | sh -i,Linux_Base64_Encoded_Shebang_In_CLI_attack109.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
110,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh -l,Linux_Base64_Encoded_Shebang_In_CLI_attack110.log,Trigger: Linux Base64 Encoded Shebang In CLI,Local System Accounts Discovery - Linux | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Linux Base64 Encoded Shebang In CLI
111,"sh -c ""$(base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=)""",Linux_Base64_Encoded_Shebang_In_CLI_attack111.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
112,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | exec sh,Linux_Base64_Encoded_Shebang_In_CLI_attack112.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
113,base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | sh -e,Linux_Base64_Encoded_Shebang_In_CLI_attack113.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
114,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh -u,Linux_Base64_Encoded_Shebang_In_CLI_attack114.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
115,"sh <<< ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack115.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
116,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh -m,Linux_Base64_Encoded_Shebang_In_CLI_attack116.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
117,base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | sh -o monitor,Linux_Base64_Encoded_Shebang_In_CLI_attack117.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
118,echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d | sh -s --,Linux_Base64_Encoded_Shebang_In_CLI_attack118.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
119,base64 -d <<< IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | sh --,Linux_Base64_Encoded_Shebang_In_CLI_attack119.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
120,"sh -c ""$(printf '%s' IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack120.log,Log Error (Result Not Found),
121,"bash -c ""$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack121.log,Log Error (Result Not Found),
122,"echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | bash -c ""$(base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack122.log,Log Error (Result Not Found),
123,base64 -d <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack123.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
124,bash <<< $(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack124.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
125,"eval ""$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack125.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Decode Base64 Encoded Text
126,"bash -c ""$(base64 -d <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=')""",Linux_Base64_Encoded_Shebang_In_CLI_attack126.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
127,"bash -c ""$(cat <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack127.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
128,echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | { base64 -d; } | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack128.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
129,{ echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; } | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack129.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
130,bash <(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack130.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
131,"bash -c ""$(base64 -d <<<'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=')""",Linux_Base64_Encoded_Shebang_In_CLI_attack131.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
132,"bash -c ""`echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d`""",Linux_Base64_Encoded_Shebang_In_CLI_attack132.log,Log Error (Result Not Found),
133,bash < <(base64 -d <<<'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='),Linux_Base64_Encoded_Shebang_In_CLI_attack133.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
134,"set -- 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo ""$1"" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack134.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
135,cmd='IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo $cmd | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack135.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
136,read var <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo $var | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack136.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
137,(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d) | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack137.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
138,printf %s 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack138.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
139,"bash <<< ""$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack139.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
140,"exec bash -c ""$(echo 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack140.log,Log Error (Result Not Found),
141,"bash -c ""$(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d)""",Linux_Base64_Encoded_Shebang_In_CLI_attack141.log,Log Error (Result Not Found),
142,cat <<< 'IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI=' | base64 -d | bash,Linux_Base64_Encoded_Shebang_In_CLI_attack142.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell
143,"temp='IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI='; echo ""$temp"" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack143.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
144,bash < <(echo IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI= | base64 -d),Linux_Base64_Encoded_Shebang_In_CLI_attack144.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI
